t,drone_x,drone_y,drone_z,drone_vel_x,drone_vel_y,drone_vel_z,drone_roll,drone_pitch,drone_yaw,flower_x,flower_y,flower_z,flower_vel_x,flower_vel_y,flower_vel_z,flower_roll,flower_pitch,flower_yaw,dx,dy,dz,distance
29.416000,-0.001527,-0.004276,1.070874,0.000024,0.000008,-0.021624,-0.000015,0.000002,1.570794,0.379162,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.380689,1.004276,0.029126,1.074404
29.418000,-0.001527,-0.004276,1.070831,0.000024,0.000008,-0.021491,-0.000016,0.000002,1.570794,0.377342,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.378869,1.004276,0.029169,1.073761
29.420000,-0.001527,-0.004276,1.070788,0.000024,0.000008,-0.021359,-0.000017,0.000001,1.570794,0.375519,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.377047,1.004276,0.029212,1.073121
29.422000,-0.001527,-0.004276,1.070745,0.000023,0.000008,-0.021226,-0.000018,0.000001,1.570794,0.373694,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.375221,1.004276,0.029255,1.072482
29.424000,-0.001527,-0.004276,1.070703,0.000023,0.000008,-0.021089,-0.000019,0.000001,1.570794,0.371865,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.373392,1.004276,0.029297,1.071844
29.426000,-0.001527,-0.004276,1.070661,0.000022,0.000008,-0.020949,-0.000020,0.000001,1.570794,0.370034,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.371561,1.004276,0.029339,1.071209
29.428000,-0.001527,-0.004276,1.070619,0.000022,0.000008,-0.020806,-0.000021,0.000001,1.570794,0.368199,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.369726,1.004276,0.029381,1.070575
29.430000,-0.001527,-0.004276,1.070578,0.000021,0.000008,-0.020661,-0.000022,0.000001,1.570794,0.366362,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.367889,1.004276,0.029422,1.069943
29.432000,-0.001527,-0.004276,1.070537,0.000021,0.000008,-0.020514,-0.000023,0.000001,1.570794,0.364523,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.366050,1.004276,0.029463,1.069313
29.434000,-0.001527,-0.004276,1.070496,0.000020,0.000008,-0.020365,-0.000024,0.000001,1.570794,0.362681,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.364208,1.004276,0.029504,1.068685
29.436000,-0.001527,-0.004276,1.070455,0.000020,0.000008,-0.020214,-0.000025,0.000001,1.570794,0.360836,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.362363,1.004276,0.029545,1.068059
29.438000,-0.001527,-0.004276,1.070415,0.000019,0.000008,-0.020062,-0.000026,0.000001,1.570794,0.358989,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.360516,1.004276,0.029585,1.067435
29.440000,-0.001527,-0.004276,1.070375,0.000019,0.000008,-0.019909,-0.000027,0.000001,1.570794,0.357140,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.358667,1.004276,0.029625,1.066813
29.442000,-0.001527,-0.004276,1.070335,0.000018,0.000008,-0.019754,-0.000027,0.000001,1.570794,0.355288,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.356815,1.004276,0.029665,1.066193
29.444000,-0.001527,-0.004276,1.070296,0.000018,0.000008,-0.019598,-0.000028,0.000001,1.570794,0.353435,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.354961,1.004276,0.029704,1.065575
29.446000,-0.001527,-0.004276,1.070257,0.000017,0.000008,-0.019441,-0.000029,0.000002,1.570794,0.351579,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.353105,1.004276,0.029743,1.064959
29.448000,-0.001527,-0.004276,1.070218,0.000017,0.000008,-0.019284,-0.000030,0.000002,1.570794,0.349721,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.351247,1.004276,0.029782,1.064346
29.450000,-0.001527,-0.004276,1.070180,0.000016,0.000008,-0.019126,-0.000031,0.000002,1.570794,0.347861,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.349388,1.004276,0.029820,1.063734
29.452000,-0.001527,-0.004276,1.070142,0.000015,0.000008,-0.018967,-0.000032,0.000002,1.570794,0.345999,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.347526,1.004276,0.029858,1.063125
29.454000,-0.001526,-0.004276,1.070104,0.000015,0.000008,-0.018808,-0.000033,0.000002,1.570794,0.344136,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.345662,1.004276,0.029896,1.062519
29.456000,-0.001526,-0.004276,1.070067,0.000014,0.000008,-0.018648,-0.000034,0.000003,1.570794,0.342270,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.343797,1.004276,0.029933,1.061914
29.458000,-0.001526,-0.004276,1.070030,0.000013,0.000008,-0.018488,-0.000035,0.000003,1.570794,0.340403,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.341930,1.004276,0.029970,1.061313
29.460000,-0.001526,-0.004276,1.069993,0.000013,0.000008,-0.018327,-0.000036,0.000003,1.570794,0.338535,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.340061,1.004276,0.030007,1.060713
29.462000,-0.001526,-0.004276,1.069957,0.000012,0.000008,-0.018166,-0.000037,0.000003,1.570794,0.336665,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.338191,1.004276,0.030043,1.060116
29.464000,-0.001526,-0.004276,1.069920,0.000011,0.000008,-0.018005,-0.000038,0.000003,1.570794,0.334793,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.336320,1.004276,0.030080,1.059521
29.466000,-0.001526,-0.004276,1.069885,0.000010,0.000008,-0.017844,-0.000039,0.000003,1.570794,0.332920,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.334447,1.004276,0.030115,1.058929
29.468000,-0.001526,-0.004276,1.069849,0.000009,0.000008,-0.017683,-0.000040,0.000003,1.570794,0.331046,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.332572,1.004276,0.030151,1.058340
29.470000,-0.001526,-0.004276,1.069814,0.000009,0.000008,-0.017522,-0.000040,0.000003,1.570794,0.329171,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.330697,1.004276,0.030186,1.057753
29.472000,-0.001526,-0.004276,1.069779,0.000008,0.000008,-0.017361,-0.000041,0.000003,1.570794,0.327294,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.328820,1.004276,0.030221,1.057169
29.474000,-0.001526,-0.004276,1.069745,0.000007,0.000008,-0.017199,-0.000042,0.000003,1.570794,0.325416,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.326943,1.004276,0.030255,1.056587
29.476000,-0.001526,-0.004276,1.069710,0.000006,0.000008,-0.017038,-0.000042,0.000003,1.570794,0.323538,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.325064,1.004276,0.030290,1.056008
29.478000,-0.001526,-0.004276,1.069677,0.000005,0.000008,-0.016877,-0.000043,0.000003,1.570794,0.321658,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.323184,1.004276,0.030323,1.055432
29.480000,-0.001526,-0.004276,1.069643,0.000004,0.000009,-0.016715,-0.000043,0.000003,1.570794,0.319778,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.321304,1.004276,0.030357,1.054859
29.482000,-0.001526,-0.004276,1.069610,0.000004,0.000009,-0.016556,-0.000044,0.000003,1.570794,0.317896,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.319423,1.004276,0.030390,1.054288
29.484000,-0.001526,-0.004276,1.069577,0.000003,0.000009,-0.016400,-0.000044,0.000003,1.570794,0.316015,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.317541,1.004276,0.030423,1.053721
29.486000,-0.001526,-0.004276,1.069544,0.000002,0.000009,-0.016247,-0.000044,0.000002,1.570794,0.314132,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.315658,1.004276,0.030456,1.053156
29.488000,-0.001526,-0.004276,1.069512,0.000001,0.000009,-0.016096,-0.000044,0.000002,1.570794,0.312249,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.313775,1.004276,0.030488,1.052594
29.490000,-0.001526,-0.004276,1.069480,0.000000,0.000009,-0.015949,-0.000044,0.000002,1.570794,0.310365,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.311891,1.004276,0.030520,1.052035
29.492000,-0.001526,-0.004276,1.069448,-0.000001,0.000009,-0.015803,-0.000044,0.000001,1.570794,0.308481,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.310007,1.004276,0.030552,1.051479
29.494000,-0.001526,-0.004276,1.069417,-0.000002,0.000009,-0.015660,-0.000044,0.000001,1.570794,0.306597,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.308123,1.004276,0.030583,1.050926
29.496000,-0.001526,-0.004276,1.069386,-0.000002,0.000009,-0.015518,-0.000043,0.000000,1.570794,0.304712,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.306238,1.004276,0.030614,1.050375
29.498000,-0.001526,-0.004276,1.069355,-0.000003,0.000009,-0.015379,-0.000043,0.000000,1.570794,0.302827,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.304354,1.004276,0.030645,1.049828
29.500000,-0.001526,-0.004276,1.069324,-0.000004,0.000009,-0.015241,-0.000043,-0.000000,1.570795,0.300942,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.302469,1.004276,0.030676,1.049284
29.502000,-0.001526,-0.004276,1.069294,-0.000005,0.000009,-0.015104,-0.000042,-0.000001,1.570795,0.299058,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.300584,1.004276,0.030706,1.048743
29.504000,-0.001526,-0.004275,1.069264,-0.000006,0.000009,-0.014969,-0.000042,-0.000001,1.570795,0.297173,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.298699,1.004275,0.030736,1.048206
29.506000,-0.001526,-0.004275,1.069234,-0.000007,0.000009,-0.014835,-0.000041,-0.000001,1.570795,0.295288,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.296814,1.004275,0.030766,1.047671
29.508000,-0.001526,-0.004275,1.069205,-0.000007,0.000009,-0.014703,-0.000040,-0.000002,1.570795,0.293403,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.294929,1.004275,0.030795,1.047139
29.510000,-0.001526,-0.004275,1.069175,-0.000008,0.000008,-0.014571,-0.000040,-0.000002,1.570795,0.291519,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.293045,1.004275,0.030825,1.046611
29.512000,-0.001526,-0.004275,1.069147,-0.000009,0.000008,-0.014441,-0.000039,-0.000002,1.570795,0.289635,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.291161,1.004275,0.030853,1.046086
29.514000,-0.001526,-0.004275,1.069118,-0.000010,0.000008,-0.014311,-0.000039,-0.000003,1.570795,0.287751,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.289278,1.004275,0.030882,1.045564
29.516000,-0.001526,-0.004275,1.069089,-0.000010,0.000008,-0.014182,-0.000038,-0.000003,1.570795,0.285868,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.287394,1.004275,0.030911,1.045045
29.518000,-0.001526,-0.004275,1.069061,-0.000011,0.000008,-0.014054,-0.000037,-0.000003,1.570795,0.283985,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.285512,1.004275,0.030939,1.044530
29.520000,-0.001526,-0.004275,1.069033,-0.000012,0.000008,-0.013927,-0.000036,-0.000003,1.570795,0.282104,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.283630,1.004275,0.030967,1.044018
29.522000,-0.001526,-0.004275,1.069005,-0.000013,0.000008,-0.013801,-0.000036,-0.000003,1.570795,0.280222,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.281749,1.004275,0.030995,1.043509
29.524000,-0.001526,-0.004275,1.068978,-0.000013,0.000008,-0.013675,-0.000035,-0.000003,1.570795,0.278342,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.279868,1.004275,0.031022,1.043004
29.526000,-0.001526,-0.004275,1.068951,-0.000014,0.000008,-0.013550,-0.000034,-0.000003,1.570795,0.276462,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.277989,1.004275,0.031049,1.042502
29.528000,-0.001527,-0.004275,1.068924,-0.000015,0.000008,-0.013425,-0.000033,-0.000003,1.570796,0.274584,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.276110,1.004275,0.031076,1.042004
29.530000,-0.001527,-0.004275,1.068897,-0.000015,0.000008,-0.013301,-0.000033,-0.000003,1.570796,0.272706,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.274232,1.004275,0.031103,1.041508
29.532000,-0.001527,-0.004275,1.068871,-0.000016,0.000008,-0.013177,-0.000032,-0.000003,1.570796,0.270829,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.272356,1.004275,0.031129,1.041017
29.534000,-0.001527,-0.004275,1.068845,-0.000016,0.000008,-0.013054,-0.000031,-0.000003,1.570796,0.268954,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.270481,1.004275,0.031155,1.040528
29.536000,-0.001527,-0.004275,1.068819,-0.000017,0.000008,-0.012932,-0.000030,-0.000003,1.570796,0.267080,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.268606,1.004275,0.031181,1.040043
29.538000,-0.001527,-0.004275,1.068793,-0.000017,0.000007,-0.012810,-0.000029,-0.000002,1.570796,0.265207,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.266733,1.004275,0.031207,1.039562
29.540000,-0.001527,-0.004275,1.068767,-0.000018,0.000007,-0.012688,-0.000028,-0.000002,1.570796,0.263335,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.264862,1.004275,0.031233,1.039084
29.542000,-0.001527,-0.004275,1.068742,-0.000019,0.000007,-0.012562,-0.000028,-0.000002,1.570796,0.261465,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.262992,1.004275,0.031258,1.038610
29.544000,-0.001527,-0.004275,1.068717,-0.000019,0.000007,-0.012428,-0.000027,-0.000001,1.570796,0.259597,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.261123,1.004275,0.031283,1.038139
29.546000,-0.001527,-0.004275,1.068693,-0.000020,0.000007,-0.012287,-0.000026,-0.000001,1.570796,0.257730,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.259256,1.004275,0.031307,1.037672
29.548000,-0.001527,-0.004275,1.068668,-0.000020,0.000007,-0.012139,-0.000025,-0.000000,1.570796,0.255864,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.257391,1.004275,0.031332,1.037208
29.550000,-0.001527,-0.004275,1.068644,-0.000020,0.000007,-0.011985,-0.000024,-0.000000,1.570796,0.254001,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.255528,1.004275,0.031356,1.036748
29.552000,-0.001527,-0.004275,1.068620,-0.000021,0.000007,-0.011825,-0.000023,0.000000,1.570796,0.252139,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.253666,1.004275,0.031380,1.036291
29.554000,-0.001527,-0.004275,1.068597,-0.000021,0.000007,-0.011661,-0.000022,0.000001,1.570796,0.250279,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.251806,1.004275,0.031403,1.035838
29.556000,-0.001527,-0.004275,1.068574,-0.000022,0.000007,-0.011493,-0.000021,0.000001,1.570796,0.248421,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.249948,1.004275,0.031426,1.035389
29.558000,-0.001527,-0.004275,1.068551,-0.000022,0.000007,-0.011320,-0.000020,0.000001,1.570796,0.246565,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.248092,1.004275,0.031449,1.034943
29.560000,-0.001527,-0.004275,1.068529,-0.000022,0.000007,-0.011144,-0.000020,0.000002,1.570796,0.244712,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.246239,1.004275,0.031471,1.034501
29.562000,-0.001527,-0.004275,1.068507,-0.000023,0.000007,-0.010965,-0.000019,0.000002,1.570796,0.242860,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.244387,1.004275,0.031493,1.034063
29.564000,-0.001527,-0.004275,1.068485,-0.000023,0.000007,-0.010783,-0.000018,0.000002,1.570796,0.241011,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.242538,1.004275,0.031515,1.033628
29.566000,-0.001527,-0.004275,1.068464,-0.000023,0.000007,-0.010599,-0.000017,0.000003,1.570796,0.239164,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.240691,1.004275,0.031536,1.033197
29.568000,-0.001527,-0.004275,1.068443,-0.000024,0.000007,-0.010412,-0.000016,0.000003,1.570796,0.237319,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.238847,1.004275,0.031557,1.032769
29.570000,-0.001527,-0.004275,1.068422,-0.000024,0.000007,-0.010223,-0.000015,0.000003,1.570796,0.235477,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.237004,1.004275,0.031578,1.032345
29.572000,-0.001527,-0.004275,1.068402,-0.000024,0.000007,-0.010033,-0.000014,0.000003,1.570796,0.233638,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.235165,1.004275,0.031598,1.031925
29.574000,-0.001527,-0.004275,1.068382,-0.000024,0.000008,-0.009860,-0.000013,0.000003,1.570796,0.231801,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.233328,1.004275,0.031618,1.031509
29.576000,-0.001528,-0.004275,1.068363,-0.000025,0.000008,-0.009684,-0.000012,0.000003,1.570796,0.229966,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.231494,1.004275,0.031637,1.031096
29.578000,-0.001528,-0.004275,1.068344,-0.000025,0.000008,-0.009507,-0.000011,0.000003,1.570796,0.228135,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.229662,1.004275,0.031656,1.030687
29.580000,-0.001528,-0.004275,1.068325,-0.000025,0.000008,-0.009329,-0.000010,0.000003,1.570796,0.226306,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.227834,1.004275,0.031675,1.030281
29.582000,-0.001528,-0.004275,1.068307,-0.000025,0.000008,-0.009149,-0.000010,0.000003,1.570796,0.224481,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.226008,1.004275,0.031693,1.029880
29.584000,-0.001528,-0.004275,1.068289,-0.000026,0.000008,-0.008968,-0.000009,0.000003,1.570796,0.222658,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.224185,1.004275,0.031711,1.029482
29.586000,-0.001528,-0.004275,1.068271,-0.000026,0.000008,-0.008786,-0.000008,0.000003,1.570796,0.220838,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.222366,1.004275,0.031729,1.029088
29.588000,-0.001528,-0.004275,1.068254,-0.000026,0.000008,-0.008603,-0.000007,0.000003,1.570796,0.219022,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.220549,1.004275,0.031746,1.028697
29.590000,-0.001528,-0.004275,1.068237,-0.000026,0.000008,-0.008419,-0.000006,0.000003,1.570796,0.217208,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.218736,1.004275,0.031763,1.028310
29.592000,-0.001528,-0.004275,1.068220,-0.000026,0.000008,-0.008234,-0.000005,0.000003,1.570796,0.215398,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.216926,1.004275,0.031780,1.027927
29.594000,-0.001528,-0.004275,1.068204,-0.000026,0.000008,-0.008048,-0.000004,0.000003,1.570796,0.213591,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.215119,1.004275,0.031796,1.027548
29.596000,-0.001528,-0.004275,1.068188,-0.000026,0.000008,-0.007862,-0.000003,0.000002,1.570796,0.211788,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.213316,1.004275,0.031812,1.027173
29.598000,-0.001528,-0.004275,1.068173,-0.000026,0.000008,-0.007675,-0.000002,0.000002,1.570796,0.209988,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.211516,1.004275,0.031827,1.026801
29.600000,-0.001528,-0.004275,1.068158,-0.000026,0.000008,-0.007488,-0.000001,0.000002,1.570796,0.208192,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.209720,1.004275,0.031842,1.026433
29.602000,-0.001528,-0.004275,1.068143,-0.000026,0.000008,-0.007300,-0.000000,0.000001,1.570796,0.206399,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.207927,1.004275,0.031857,1.026068
29.604000,-0.001528,-0.004275,1.068129,-0.000026,0.000008,-0.007112,0.000001,0.000001,1.570796,0.204610,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.206138,1.004275,0.031871,1.025708
29.606000,-0.001528,-0.004275,1.068115,-0.000026,0.000008,-0.006923,0.000002,0.000001,1.570797,0.202825,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.204353,1.004275,0.031885,1.025351
29.608000,-0.001528,-0.004275,1.068101,-0.000026,0.000008,-0.006734,0.000002,0.000001,1.570797,0.201043,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.202572,1.004275,0.031899,1.024998
29.610000,-0.001528,-0.004275,1.068088,-0.000026,0.000008,-0.006545,0.000003,0.000000,1.570797,0.199266,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.200794,1.004275,0.031912,1.024648
29.612000,-0.001528,-0.004275,1.068075,-0.000026,0.000008,-0.006355,0.000004,0.000000,1.570797,0.197492,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.199021,1.004275,0.031925,1.024303
29.614000,-0.001528,-0.004275,1.068063,-0.000026,0.000008,-0.006165,0.000005,-0.000000,1.570797,0.195723,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.197251,1.004275,0.031937,1.023961
29.616000,-0.001529,-0.004275,1.068051,-0.000026,0.000008,-0.005975,0.000006,-0.000000,1.570797,0.193958,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.195486,1.004275,0.031949,1.023623
29.618000,-0.001529,-0.004275,1.068039,-0.000026,0.000008,-0.005785,0.000007,-0.000000,1.570797,0.192196,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.193725,1.004275,0.031961,1.023288
29.620000,-0.001529,-0.004275,1.068028,-0.000026,0.000008,-0.005594,0.000008,-0.000000,1.570797,0.190439,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.191968,1.004275,0.031972,1.022957
29.622000,-0.001529,-0.004275,1.068017,-0.000026,0.000008,-0.005405,0.000009,-0.000000,1.570797,0.188687,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.190216,1.004275,0.031983,1.022630
29.624000,-0.001529,-0.004275,1.068006,-0.000025,0.000008,-0.005219,0.000010,-0.000000,1.570797,0.186939,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.188467,1.004275,0.031994,1.022307
29.626000,-0.001529,-0.004275,1.067996,-0.000025,0.000008,-0.005037,0.000011,-0.000000,1.570797,0.185195,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.186724,1.004275,0.032004,1.021987
29.628000,-0.001529,-0.004275,1.067986,-0.000025,0.000008,-0.004857,0.000012,0.000000,1.570797,0.183456,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.184985,1.004275,0.032014,1.021671
29.630000,-0.001529,-0.004275,1.067977,-0.000025,0.000008,-0.004679,0.000013,0.000000,1.570797,0.181721,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.183250,1.004275,0.032023,1.021359
29.632000,-0.001529,-0.004274,1.067968,-0.000024,0.000008,-0.004504,0.000014,0.000000,1.570797,0.179991,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.181520,1.004274,0.032032,1.021050
29.634000,-0.001529,-0.004274,1.067959,-0.000024,0.000008,-0.004331,0.000015,0.000001,1.570797,0.178266,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.179795,1.004274,0.032041,1.020745
29.636000,-0.001529,-0.004274,1.067951,-0.000024,0.000008,-0.004159,0.000015,0.000001,1.570797,0.176546,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.178075,1.004274,0.032049,1.020444
29.638000,-0.001529,-0.004274,1.067942,-0.000024,0.000008,-0.003990,0.000016,0.000001,1.570797,0.174830,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.176359,1.004274,0.032058,1.020146
29.640000,-0.001529,-0.004274,1.067935,-0.000023,0.000008,-0.003821,0.000017,0.000001,1.570797,0.173120,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.174649,1.004274,0.032065,1.019852
29.642000,-0.001529,-0.004274,1.067927,-0.000023,0.000008,-0.003655,0.000018,0.000001,1.570797,0.171414,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.172943,1.004274,0.032073,1.019561
