time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, raw_of_y_d_test, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
23.084557,-0.003283,-0.002173,-1.068696,0.000018,0.000017,0.005697,-0.000009,-0.000050,-0.074737,-0.000006,0.000001,0.000003,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.083580,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,-1
23.086510,-0.003283,-0.002173,-1.068684,0.000018,0.000016,0.005543,-0.000011,-0.000062,-0.077586,-0.000007,0.000001,0.000003,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.085531,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,-1
23.088465,-0.003283,-0.002173,-1.068674,0.000018,0.000016,0.005384,-0.000013,-0.000075,-0.080170,-0.000008,0.000001,0.000003,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.087488,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,-1
23.090418,-0.003283,-0.002173,-1.068663,0.000018,0.000016,0.005221,-0.000014,-0.000089,-0.082513,-0.000010,0.000001,0.000003,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.089439,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,-1
23.092373,-0.003283,-0.002173,-1.068653,0.000018,0.000016,0.005052,-0.000015,-0.000102,-0.084638,-0.000011,0.000002,0.000003,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.091396,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,-1
23.094326,-0.003283,-0.002173,-1.068643,0.000018,0.000016,0.004880,-0.000016,-0.000116,-0.086566,-0.000013,0.000002,0.000003,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.093348,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,-1
23.096279,-0.003283,-0.002173,-1.068634,0.000018,0.000015,0.004704,-0.000017,-0.000129,-0.088314,-0.000014,0.000002,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.095304,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,0
23.098234,-0.003283,-0.002173,-1.068624,0.000018,0.000015,0.004525,-0.000017,-0.000145,-0.089900,-0.000015,0.000002,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.097256,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,0
23.100187,-0.003283,-0.002173,-1.068616,0.000018,0.000015,0.004343,-0.000017,-0.000158,-0.091338,-0.000017,0.000002,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.099213,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,0
23.102142,-0.003283,-0.002173,-1.068607,0.000018,0.000015,0.004159,-0.000017,-0.000172,-0.092642,-0.000018,0.000002,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.101164,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,0
23.104095,-0.003283,-0.002173,-1.068599,0.000018,0.000014,0.003972,-0.000017,-0.000185,-0.093825,-0.000019,0.000002,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.103121,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,31,0
23.106050,-0.003283,-0.002173,-1.068591,0.000018,0.000014,0.003782,-0.000016,-0.000198,-0.094898,-0.000021,0.000002,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.105072,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,32,0
23.108004,-0.003283,-0.002173,-1.068584,0.000018,0.000013,0.003591,-0.000014,-0.000212,-0.095871,-0.000022,0.000001,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.107027,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,0,32,0
23.109959,-0.003283,-0.002172,-1.068577,0.000018,0.000013,0.003398,-0.000013,-0.000225,-0.096753,-0.000023,0.000001,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.108980,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.111912,-0.003283,-0.002172,-1.068571,0.000018,0.000012,0.003203,-0.000010,-0.000239,-0.097553,-0.000025,0.000001,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.110935,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.113867,-0.003283,-0.002172,-1.068565,0.000018,0.000012,0.003007,-0.000008,-0.000252,-0.098278,-0.000026,0.000001,0.000002,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.112888,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.115820,-0.003283,-0.002172,-1.068559,0.000018,0.000011,0.002810,-0.000006,-0.000265,-0.098936,-0.000027,0.000000,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.114843,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.117773,-0.003283,-0.002172,-1.068554,0.000018,0.000011,0.002611,-0.000003,-0.000278,-0.099533,-0.000029,0.000000,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.116796,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.119728,-0.003283,-0.002172,-1.068549,0.000018,0.000010,0.002411,-0.000000,-0.000290,-0.100074,-0.000030,-0.000000,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.118752,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.121681,-0.003283,-0.002172,-1.068544,0.000018,0.000010,0.002210,0.000002,-0.000302,-0.100565,-0.000031,-0.000000,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.120705,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.123636,-0.003283,-0.002172,-1.068540,0.000018,0.000009,0.002008,0.000005,-0.000312,-0.101010,-0.000032,-0.000001,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.122660,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.125589,-0.003283,-0.002172,-1.068536,0.000018,0.000008,0.001806,0.000008,-0.000322,-0.101414,-0.000033,-0.000001,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.124613,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.127544,-0.003283,-0.002172,-1.068533,0.000018,0.000008,0.001602,0.000010,-0.000331,-0.101780,-0.000034,-0.000001,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.126568,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.129498,-0.003282,-0.002172,-1.068530,0.000018,0.000007,0.001398,0.000013,-0.000339,-0.102112,-0.000035,-0.000001,0.000001,10.000000,12.000000,-53.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1362.000000,0.000000,0.000000,0.000000,0.000000,23.128519,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.131453,-0.003282,-0.002172,-1.068528,0.000018,0.000006,0.001193,0.000015,-0.000346,-0.102413,-0.000035,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.326028,0.000005,0.000000,0.000000,0.000000,0.377358,1422.000000,0.000000,0.000000,0.000000,0.000000,23.130476,208.955307,219.569794,11.268279,111.362564,11.268280,0.000000,10.089702,6575,1,32,0
23.133406,-0.003282,-0.002172,-1.068526,0.000018,0.000006,0.000988,0.000017,-0.000352,-0.102687,-0.000036,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.066000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.132427,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.135361,-0.003282,-0.002172,-1.068524,0.000018,0.000005,0.000788,0.000019,-0.000356,-0.098800,-0.000036,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.134384,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.137314,-0.003282,-0.002172,-1.068523,0.000018,0.000004,0.000598,0.000021,-0.000359,-0.093941,-0.000036,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.136335,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.139269,-0.003282,-0.002172,-1.068522,0.000018,0.000004,0.000416,0.000022,-0.000362,-0.089534,-0.000037,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.138292,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.141222,-0.003282,-0.002172,-1.068521,0.000018,0.000003,0.000243,0.000023,-0.000363,-0.085538,-0.000037,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.140244,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.143175,-0.003282,-0.002172,-1.068521,0.000018,0.000002,0.000078,0.000024,-0.000364,-0.081914,-0.000037,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.142200,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.145130,-0.003282,-0.002172,-1.068521,0.000018,0.000001,-0.000081,0.000025,-0.000363,-0.078626,-0.000037,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.144152,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.147083,-0.003282,-0.002172,-1.068521,0.000018,0.000001,-0.000234,0.000025,-0.000362,-0.075645,-0.000037,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.146109,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.149038,-0.003282,-0.002172,-1.068522,0.000018,-0.000000,-0.000381,0.000024,-0.000361,-0.072941,-0.000036,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.148060,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.150991,-0.003282,-0.002172,-1.068523,0.000018,-0.000001,-0.000523,0.000024,-0.000359,-0.070489,-0.000036,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.150017,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.152946,-0.003282,-0.002172,-1.068524,0.000018,-0.000001,-0.000661,0.000022,-0.000356,-0.068264,-0.000036,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.151968,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.154900,-0.003282,-0.002172,-1.068526,0.000018,-0.000002,-0.000794,0.000021,-0.000353,-0.066247,-0.000036,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.153925,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.156855,-0.003282,-0.002172,-1.068528,0.000018,-0.000003,-0.000924,0.000019,-0.000350,-0.064418,-0.000035,-0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.155876,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.158808,-0.003282,-0.002172,-1.068530,0.000018,-0.000004,-0.001050,0.000016,-0.000346,-0.062760,-0.000035,-0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.157831,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.160763,-0.003282,-0.002172,-1.068532,0.000018,-0.000004,-0.001173,0.000013,-0.000342,-0.061256,-0.000034,-0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.159784,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.162716,-0.003282,-0.002172,-1.068534,0.000018,-0.000005,-0.001294,0.000010,-0.000337,-0.059892,-0.000034,-0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.161739,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.164671,-0.003282,-0.002172,-1.068537,0.000018,-0.000006,-0.001412,0.000007,-0.000332,-0.058655,-0.000033,-0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.163692,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.166624,-0.003282,-0.002172,-1.068540,0.000018,-0.000006,-0.001527,0.000004,-0.000327,-0.057533,-0.000033,-0.000000,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.165648,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.168577,-0.003282,-0.002172,-1.068544,0.000018,-0.000007,-0.001641,0.000001,-0.000322,-0.056515,-0.000032,0.000000,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.167601,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.170532,-0.003282,-0.002172,-1.068547,0.000018,-0.000008,-0.001753,-0.000002,-0.000317,-0.055592,-0.000032,0.000000,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.169556,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.172485,-0.003282,-0.002172,-1.068551,0.000018,-0.000008,-0.001863,-0.000005,-0.000311,-0.054755,-0.000031,0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.171509,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.174440,-0.003282,-0.002172,-1.068555,0.000018,-0.000009,-0.001971,-0.000007,-0.000305,-0.053996,-0.000031,0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.173464,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.176394,-0.003282,-0.002172,-1.068559,0.000018,-0.000009,-0.002078,-0.000010,-0.000299,-0.053307,-0.000030,0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.175417,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.178349,-0.003282,-0.002172,-1.068563,0.000018,-0.000010,-0.002184,-0.000012,-0.000293,-0.052683,-0.000029,0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.177372,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.180302,-0.003282,-0.002172,-1.068567,0.000018,-0.000011,-0.002288,-0.000014,-0.000287,-0.052116,-0.000029,0.000001,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.179323,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.182257,-0.003281,-0.002172,-1.068572,0.000018,-0.000011,-0.002392,-0.000016,-0.000280,-0.051603,-0.000028,0.000002,0.000001,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.181280,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.184210,-0.003281,-0.002172,-1.068577,0.000018,-0.000012,-0.002494,-0.000017,-0.000274,-0.051137,-0.000027,0.000002,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.183231,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.186165,-0.003281,-0.002172,-1.068582,0.000018,-0.000012,-0.002596,-0.000017,-0.000267,-0.050714,-0.000027,0.000002,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.185188,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.188118,-0.003281,-0.002172,-1.068588,0.000018,-0.000013,-0.002696,-0.000018,-0.000261,-0.050331,-0.000026,0.000002,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.187140,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.190071,-0.003281,-0.002173,-1.068593,0.000018,-0.000013,-0.002797,-0.000018,-0.000254,-0.049984,-0.000025,0.000002,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.189096,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,31,0
23.192026,-0.003281,-0.002173,-1.068599,0.000018,-0.000014,-0.002896,-0.000017,-0.000247,-0.049668,-0.000025,0.000002,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.191048,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.193979,-0.003281,-0.002173,-1.068605,0.000018,-0.000014,-0.002995,-0.000016,-0.000240,-0.049382,-0.000024,0.000002,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.193005,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.195934,-0.003281,-0.002173,-1.068611,0.000018,-0.000015,-0.003093,-0.000015,-0.000233,-0.049122,-0.000023,0.000001,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.194956,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.197887,-0.003281,-0.002173,-1.068617,0.000018,-0.000015,-0.003191,-0.000013,-0.000226,-0.048886,-0.000023,0.000001,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.196913,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.199842,-0.003281,-0.002173,-1.068624,0.000018,-0.000016,-0.003289,-0.000011,-0.000219,-0.048672,-0.000022,0.000001,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.198864,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.201796,-0.003281,-0.002173,-1.068631,0.000018,-0.000016,-0.003386,-0.000009,-0.000212,-0.048478,-0.000021,0.000001,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.200821,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.203751,-0.003281,-0.002173,-1.068637,0.000018,-0.000016,-0.003482,-0.000007,-0.000205,-0.048302,-0.000020,0.000001,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.202772,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.205704,-0.003281,-0.002173,-1.068645,0.000018,-0.000017,-0.003579,-0.000004,-0.000198,-0.048143,-0.000020,0.000000,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.204727,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.207659,-0.003281,-0.002173,-1.068652,0.000018,-0.000017,-0.003675,-0.000002,-0.000191,-0.047998,-0.000019,0.000000,0.000000,10.000000,12.000000,-38.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1422.000000,0.000000,0.000000,0.000000,0.000000,23.206680,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.209612,-0.003281,-0.002173,-1.068659,0.000018,-0.000018,-0.003771,0.000000,-0.000183,-0.047868,-0.000018,-0.000000,0.000000,10.000000,13.000000,-26.000000,0.325420,0.000004,0.000000,0.000000,0.000000,0.323097,1436.000000,0.000000,0.000000,0.000000,0.000000,23.208635,227.272568,217.076950,-113.180489,-37.770332,-113.180489,0.000000,10.030000,6536,0,32,0
23.211567,-0.003281,-0.002173,-1.068667,0.000018,-0.000018,-0.003866,0.000002,-0.000176,-0.047749,-0.000018,-0.000000,0.000000,10.000000,13.000000,-26.000000,0.271999,0.000004,0.000000,0.000000,0.067000,0.072935,1436.000000,0.000000,0.000000,0.000000,0.000000,23.210588,179.104553,204.521881,-262.480194,-187.389160,-262.480194,0.000000,10.069851,6562,0,32,0
23.213520,-0.003281,-0.002173,-1.068675,0.000018,-0.000018,-0.003965,0.000004,-0.000169,-0.050397,-0.000017,-0.000000,0.000000,10.000000,13.000000,-26.000000,0.271999,0.000004,0.000000,0.000000,0.000000,0.072935,1436.000000,0.000000,0.000000,0.000000,0.000000,23.212543,179.104553,204.521881,-262.480194,-187.389160,-262.480194,0.000000,10.069851,6562,0,32,0
23.215473,-0.003281,-0.002173,-1.068683,0.000018,-0.000019,-0.004071,0.000005,-0.000162,-0.053688,-0.000016,-0.000001,0.000000,10.000000,13.000000,-26.000000,0.271999,0.000004,0.000000,0.000000,0.000000,0.072935,1436.000000,0.000000,0.000000,0.000000,0.000000,23.214497,179.104553,204.521881,-262.480194,-187.389160,-262.480194,0.000000,10.069851,6562,0,32,0
23.217428,-0.003281,-0.002173,-1.068691,0.000018,-0.000019,-0.004183,0.000007,-0.000154,-0.056672,-0.000015,-0.000001,0.000000,10.000000,13.000000,-26.000000,0.271999,0.000004,0.000000,0.000000,0.000000,0.072935,1436.000000,0.000000,0.000000,0.000000,0.000000,23.216452,179.104553,204.521881,-262.480194,-187.389160,-262.480194,0.000000,10.069851,6562,0,32,0
23.219381,-0.003281,-0.002173,-1.068700,0.000018,-0.000019,-0.004300,0.000008,-0.000147,-0.059379,-0.000015,-0.000001,0.000000,10.000000,13.000000,-26.000000,0.271999,0.000004,0.000000,0.000000,0.000000,0.072935,1436.000000,0.000000,0.000000,0.000000,0.000000,23.218405,179.104553,204.521881,-262.480194,-187.389160,-262.480194,0.000000,10.069851,6562,0,32,0
